index_0,sample,value
5,175,0.4510835813279294
0,176,0.39511144306600776
1,176,0.1578762289806384
2,176,0.30231266667658796
3,176,0.19628770081443148
4,176,-0.2103449827741653
5,176,0.44168872467375453
0,177,0.4244018776489331
1,177,0.1919865721081251
2,177,0.309643063999166
3,177,0.1029172641321009
4,177,-0.1339397414204299
5,177,0.5580877568909913
0,178,0.5164959420387809
1,178,0.09498445907442754
2,178,0.30386779578295564
3,178,0.192980730231595
4,178,-0.06836022156928245
5,178,0.5179422151851245
0,179,0.4338889710123623
1,179,0.27246489842280164
2,179,0.3678758363892639
3,179,0.059026014295394835
4,179,-0.17234163055676385
5,179,0.4974681086996544
0,180,0.32937844099298863
1,180,0.1478550656693523
2,180,0.2633168840595043
3,180,0.09367053900078001
4,180,-0.04621432603944753
5,180,0.489282487779542
0,181,0.4070597307015942
1,181,0.07488764354085506
2,181,0.26752621821206946
3,181,0.008587488320965564
4,181,-0.12116019600448191
5,181,0.45010712761140675
0,182,0.3599751341644928
1,182,0.05036512551616279
2,182,0.15390078905112853
3,182,0.004493735073159422
4,182,-0.207822566347105
5,182,0.408475280064329
0,183,0.1713657137024726
1,183,-0.10507334617014055
2,183,0.10155897062918304
3,183,-0.13306214592812554
4,183,-0.3901304120316886
5,183,0.2988827728998378
0,184,0.1058618470674044
1,184,-0.12005541984711122
2,184,0.04417654853989539
3,184,-0.13728418461941994
4,184,-0.38140152581555453
5,184,0.276448414030408
0,185,0.0719427172923544
1,185,-0.14082452931728567
2,185,-0.034022958972850875
3,185,-0.1810279279932025
4,185,-0.39998975676222903
5,185,0.1830801134108418
0,186,0.16274718697992197
1,186,-0.13758806031167023
2,186,0.07770475519511799
3,186,-0.04611795474920566
4,186,-0.35365099235247166
5,186,0.27610772350734125
0,187,0.19380574544677331
1,187,-0.060725221610351654
2,187,0.21170603714615854
3,187,-0.020563747741075028
4,187,-0.3378793333432634
5,187,0.24225363200501998
0,188,0.23373646037454554
1,188,-0.07168521410233453
2,188,0.21452698158629832
3,188,-0.09014802459383414
4,188,-0.1846635387256834
5,188,0.27694432283531284
0,189,0.23299480490512012
1,189,-0.02826819175799114
2,189,0.19908067842440053
3,189,-0.12345848321130544
4,189,-0.36738814115417673
5,189,0.28576925137232834
0,190,0.14057286118820056
1,190,-0.09774259720609454
2,190,0.0959979136610663
3,190,-0.2658621670092384
4,190,-0.3992247728991926
5,190,0.23534134397198342
0,191,0.09777564334797517
1,191,-0.143770948109126
2,191,0.04253532885233936
3,191,-0.2050132680200939
4,191,-0.30214320627466973
5,191,0.13532535379614302
0,192,0.12210311837090954
1,192,-0.09967374312868701
2,192,0.07672600616439373
3,192,-0.06433497958334067
4,192,-0.25457213024401215
5,192,0.29989777366349724
0,193,0.03394118592474352
1,193,-0.2676011415871382
2,193,0.017859711880834878
3,193,-0.16330649439596728
4,193,-0.4463727134512354
5,193,0.1775894489823185
0,194,0.05998796583601834
1,194,-0.23574490055383346
2,194,-0.05213524251055601
3,194,-0.3298411808993345
4,194,-0.49540247948127125
5,194,0.13056257992911907
0,195,0.1202960058500252
1,195,-0.24043407687293827
2,195,0.04153613740475798
3,195,-0.18014826890807878
4,195,-0.3885324791302672
5,195,0.20195030569286343
0,196,0.03805901904163042
1,196,-0.12454600538338192
2,196,0.027445706529642733
3,196,-0.1315838223072433
4,196,-0.4111035367633527
5,196,0.14075820483869236
0,197,0.0513221510694819
1,197,-0.21342080986319323
2,197,0.0369318738395048
3,197,-0.2294032460239259
4,197,-0.3611881182533293
5,197,0.15937329623184265
0,198,0.12220309208924923
1,198,-0.2366499050135487
2,198,0.05598576328943919
3,198,-0.19520252195003462
4,198,-0.3624570358757194
5,198,0.19371157631934743
0,199,0.19741878474967506
1,199,0.00944349670544109
2,199,0.0870126308477887
3,199,-0.1212007202696859
4,199,-0.23953582336588738
5,199,0.33378021517168444
0,200,0.0013537024669053599
1,200,-0.26302687867482677
2,200,-6.147061876569104E-4
3,200,-0.239448225127056
4,200,-0.5308327468816187
5,200,0.05591956591317096
0,201,0.09493930607272683
1,201,-0.289442316709362
2,201,-0.03386231954538858
3,201,-0.21724612549830058
4,201,-0.3244580785928759
5,201,0.13074508419347008
0,202,0.010970446939142953
1,202,-0.25530856324326967
2,202,-0.10236059842665186
3,202,-0.2320264971133299
4,202,-0.448529945464077
5,202,0.13898377735614062
0,203,0.08099664384815777
1,203,-0.13516935673287822
2,203,0.025219765859423947
3,203,-0.18144322756966674
4,203,-0.3023676827305018
5,203,0.24664878961778963
0,204,0.3360469467902438
1,204,-0.09986250954797449
2,204,0.17905853528724452
3,204,-0.0801222405240623
4,204,-0.3443050290557964
5,204,0.35285027280773706
0,205,0.16666436606766244
1,205,-0.12368334149011523
2,205,0.0548957074387387
3,205,-0.08174273088322609
4,205,-0.44737809575919774
5,205,0.1942997549937509
0,206,0.06276352310881146
1,206,-0.1248197017294152
2,206,0.11404548576393721
3,206,-0.10430810961589587
4,206,-0.35247488652506587
5,206,0.29139958303899294
0,207,0.12742993342875558
1,207,-0.05089674350160628
2,207,0.053602499982814494
3,207,-0.24166215064762242
4,207,-0.40506792695756466
5,207,0.22522397668181204
0,208,0.1684625409394741
1,208,-0.11416716105816177
2,208,0.07662359629708725
3,208,-0.10545977870803586
4,208,-0.23446563372585966
5,208,0.27395498367651766
0,209,0.20205266271069344
1,209,-0.10894382704311122
2,209,0.1571579587825197
3,209,-0.13937923698425286
4,209,-0.3482860584513805
5,209,0.2393957622325271
0,210,0.09655069678317699
1,210,-0.0740498823222078
2,210,0.08550708028255863
3,210,-0.09579775440464489
4,210,-0.23371561506708405
5,210,0.2511699936843836
0,211,0.18774845529543588
1,211,-0.10726746996706438
2,211,0.1164775253082091
3,211,-0.13344826754736705
4,211,-0.43546766299943135
5,211,0.24336629142040056
0,212,0.13013981969955446
1,212,-0.20135227084293272
2,212,0.05721340888348336
3,212,-0.13411356426002674
4,212,-0.37959549860777575
5,212,0.2418535799306027
0,213,0.02819466969807599
1,213,-0.2534537464680149
2,213,0.007726126997750438
3,213,-0.2876388807294872
4,213,-0.44428434527286736
5,213,0.17092492645551788
0,214,0.08882961698542283
1,214,-0.17653660925923764
2,214,-0.0739401455952905
3,214,-0.2540167963330381
4,214,-0.36825366352257083
5,214,0.1973582030289106
0,215,0.02012986923593979
1,215,-0.20291443220534638
2,215,0.05576967445503672
3,215,-0.10712254528836629
4,215,-0.36936421126026775
5,215,0.17017747969242525
0,216,0.20331170393215212
1,216,-0.05605329392620209
2,216,0.15188157075771738
3,216,-0.1692979997991504
4,216,-0.41670540202176987
5,216,0.3057466708820079
0,217,0.3006912501989438
1,217,-0.058842231991252714
2,217,0.19765983508295515
3,217,-0.017443259514864196
4,217,-0.2052422269441317
5,217,0.3425232165015118
0,218,0.16407795274888848
1,218,-0.11437198503949272
2,218,0.01413135235275842
3,218,-0.16103145287891626
4,218,-0.4080898983409149
5,218,0.0905646313307605
0,219,-0.01290633627802363
1,219,-0.21808700407801507
2,219,-5.957815261203869E-4
3,219,-0.3016366444570371
4,219,-0.4394049085870102
5,219,0.17101142883181064
0,220,0.08455620002309666
1,220,-0.16180123656913603
2,220,0.08944832700898585
3,220,-0.058539630571569634
4,220,-0.36003757450679497
5,220,0.20101522011178258
0,221,0.059938299251588945
1,221,-0.23058331164820184
2,221,-5.291225099975788E-4
3,221,-0.20024608533428156
4,221,-0.4123940429663069
5,221,0.1579576755535897
0,222,0.0034461310286211244
1,222,-0.297221203083305
2,222,-0.0693416987295763
3,222,-0.3624108082545512
4,222,-0.44829150271106394
5,222,0.0742219292488398
0,223,0.17344940077362214
1,223,-0.14555384538612515
2,223,0.05412095458541441
3,223,-0.1355104368165956
4,223,-0.365287859999052
5,223,0.14229784122317757
0,224,0.1551462615094162
1,224,-0.12531837312893565
2,224,0.05196362757157391
3,224,-0.08767116914802406
4,224,-0.3887502968569001
5,224,0.23941639478011162
0,225,0.1665850624408548
1,225,-0.09287874912609236
2,225,0.10105959835394487
3,225,-0.08217121001232558
4,225,-0.24250184455246687
5,225,0.2680775529668796
0,226,0.13596288444784654
1,226,-0.11436751074524643
2,226,0.11653939381019526
3,226,-0.041846508899532675
4,226,-0.27263108187887286
5,226,0.2595243523153186
0,227,0.08568815882399407
1,227,-0.14627262691279275
2,227,0.026795847121341587
3,227,-0.17381608449311098
4,227,-0.31266876025689894
5,227,0.2069955163229853
0,228,0.06544645185195978
1,228,-0.15235697241565327
2,228,0.08965765656967506
3,228,-0.13522054459617222
4,228,-0.22181207022649468
5,228,0.2242905377516738
0,229,0.0859819403769389
1,229,-0.20378217367902218
2,229,0.030419026989567416
3,229,-0.06280187613861721
4,229,-0.4116850097711979
5,229,0.20775356593660957
0,230,0.17290241034194265
1,230,-0.15119266178257573
2,230,0.04704772539090178
3,230,-0.14734602556729698
4,230,-0.39110333721331664
5,230,0.10836976319831224
0,231,0.1273811936740169
1,231,-0.1798667272592108
2,231,0.13489024191267124
3,231,-0.16426145494445477
4,231,-0.5216541188353848
5,231,0.2878648627103917
0,232,0.26407830824582257
1,232,0.055245309358272876
2,232,0.1735200554018701
3,232,-0.04523049765998574
4,232,-0.33790275616891086
5,232,0.2528914334396445
0,233,0.20223170219357928
1,233,0.04448308180729654
2,233,0.15732343228531825
3,233,-0.09610453697918953
4,233,-0.30884699079486055
5,233,0.26726559388574767
0,234,0.17799095481294244
1,234,-0.12197400907174433
2,234,0.029305372594390124
3,234,-0.1274617347902216
4,234,-0.24785496183272587
5,234,0.2859977660636302
0,235,0.1417937383244284
1,235,-0.11045274678997619
2,235,0.1263523395730527
3,235,-0.11419765831847446
4,235,-0.23466655338485953
5,235,0.14560583636506383
0,236,0.19742955356306058
1,236,-0.021779895397052607
2,236,0.15830887489053444
3,236,-0.1347161324555523
4,236,-0.3187459042044678
5,236,0.29040132403512786
0,237,0.09292918845613973
1,237,-0.1352007247853297
2,237,0.012437542043985311
3,237,-0.18001787070843644
4,237,-0.3288094876118042
5,237,0.20340396384697063
0,238,0.22455612395546987
1,238,-0.1636340974576078
2,238,0.015260468593966667
3,238,-0.16564595981129385
4,238,-0.3509940120149299
5,238,0.252692221781488
0,239,0.14670338458435683
1,239,-0.0709729427001071
2,239,0.11908625812154444
3,239,-0.07509118681111385
4,239,-0.28467002003024067
5,239,0.3056013189527752
0,240,0.18534140234600888
1,240,-0.11120262007896542
2,240,0.10383036502381637
3,240,-0.1296483244468707
4,240,-0.26506268137528466
5,240,0.2635269901329384
0,241,0.21630055715830265
1,241,-0.11101557884417865
2,241,0.09419459883526815
3,241,-0.10144149580543704
4,241,-0.3782886733798922
5,241,0.256128787804179
0,242,0.34214606169356854
1,242,0.06819730469288099
2,242,0.27648810352337044
3,242,0.10067116056241598
4,242,-0.27685679171343364
5,242,0.3645527113014142
0,243,0.24853166608709193
1,243,-0.09088672842160683
2,243,0.15995754459819475
3,243,0.059597109850964
4,243,-0.21946539919882674
5,243,0.3692716447521984
0,244,0.19976357244955278
1,244,-0.034491634646559494
2,244,0.1787692336544352
3,244,-0.026510220473875606
4,244,-0.25518515994118074
5,244,0.2611631076846625
0,245,0.23433556350088702
1,245,-0.04922989976492284
2,245,0.07674290656880256
3,245,-0.0939695054228884
4,245,-0.37708676064543983
5,245,0.3145051106622556
0,246,0.252424622220782
1,246,0.02326701508360099
2,246,0.166048396125745
3,246,-0.13390627391721344
4,246,-0.18907915491512922
5,246,0.2825760355153456
0,247,0.145737249394619
1,247,-0.04338304213559657
2,247,0.13900340114359214
3,247,-0.09904163407192168
4,247,-0.31143331933682683
5,247,0.2196037434329577
0,248,0.0996074638430973
1,248,-0.12038833811344263
2,248,-0.018356713772189837
3,248,-0.1960713675536498
4,248,-0.4405975252792741
5,248,0.12422323694402437
0,249,-0.04102099587321445
1,249,-0.2436963756965737
2,249,-0.08311030291533239
3,249,-0.30880003226031594
4,249,-0.4007246565893623
5,249,0.01777010037734672
0,250,0.02327665768315415
1,250,-0.24663400113407502
2,250,-0.05848995192275025
3,250,-0.29151426638045846
4,250,-0.5375165861860665
5,250,0.04083232195980194
0,251,0.06059805969357624
1,251,-0.1754456132104949
2,251,0.007797945983954502
3,251,-0.24338410618330863
4,251,-0.47675834538232675
5,251,0.18087726816569727
0,252,0.14866746966215327
1,252,-0.18130292886964883
2,252,0.06527012415814043
3,252,-0.08801015675295742
4,252,-0.2476407629487526
5,252,0.1434665402315491
0,253,0.3137143009610941
1,253,-0.046970360478016726
2,253,0.14658585353313658
3,253,-0.13530810122455056
4,253,-0.2725926783667437
5,253,0.32901570643954114
0,254,0.2795113471141057
1,254,-0.009043611350107561
2,254,0.13635485776766937
3,254,-0.05037287542287683
4,254,-0.29773476679643773
5,254,0.38218753018812157
0,255,0.25962467591420746
1,255,-0.13166522334129893
2,255,0.24421140469635436
3,255,-0.007976346642244336
4,255,-0.20350150205809847
5,255,0.34107891277204283
0,256,0.20471468263933282
1,256,-0.056643859342366015
2,256,0.1779687965978517
3,256,-0.06549759622551266
4,256,-0.2783368341029915
5,256,0.35973661249290106
0,257,0.13653345543459167
1,257,-0.0447695669596138
2,257,0.09443857268089556
3,257,-0.12503945444375486
4,257,-0.36388928000935805
5,257,0.26410728298631325
0,258,0.17655345855188895
1,258,-0.005077511920517946
2,258,0.16607146097605233
3,258,0.06949620501676013
4,258,-0.2870758528635111
5,258,0.31336913345520956
0,259,0.2804207102918885
1,259,0.032204932921995486
2,259,0.24325791409724595
3,259,0.09039110348865415
4,259,-0.2488021540355462
5,259,0.4246092987771461
0,260,0.27200581513929334
1,260,0.012821113951190594
2,260,0.10846873809587226
3,260,0.017198415956812846
4,260,-0.2595485570618156
5,260,0.35233439464819527
0,261,0.32811163822263445
1,261,0.0944573221019363
2,261,0.24317523766165752
3,261,-7.365403780558166E-4
4,261,-0.226039777780974
5,261,0.3580451997936492
0,262,0.32130617201133277
1,262,-0.001875818582429828
2,262,0.28870282165808336
3,262,0.018809205937447893
4,262,-0.1492892631860988
5,262,0.36787912202559503
0,263,0.2563464029851098
1,263,0.050910690100231054
2,263,0.22771303878850474
3,263,0.03114991399920186
4,263,-0.24616426343912912
5,263,0.40037537521985644
0,264,0.2460934117750116
1,264,0.014103375086471866
2,264,0.14252014754776454
3,264,0.012330403380024946
4,264,-0.24944930620213557
5,264,0.2866525957633207
0,265,0.26525180872379933
1,265,-0.04205717088231381
2,265,0.2127167629452873
3,265,-0.0911785510589625
4,265,-0.30113668156648465
5,265,0.31632838571852373
0,266,0.1385163909592301
1,266,0.006977529229975715
2,266,0.1395652930045329
3,266,-0.061765886738415945
4,266,-0.27002589090001555
5,266,0.3375021415363286
0,267,0.07893240157931958
1,267,-0.28914475868203904
2,267,-0.04510077778624405
3,267,-0.16000523700716612
4,267,-0.49596325938773655
5,267,0.05752188907955991
0,268,0.24178489789278274
1,268,-0.10370400807774677
2,268,0.1078685931433098
3,268,-0.10511281828776656
4,268,-0.23529979642251875
5,268,0.3789096585827134
0,269,0.034522550457670685
1,269,-0.1152689753177231
2,269,0.12209634416629864
3,269,-0.12392712938013162
4,269,-0.20735358369384405
5,269,0.2120915548727071
0,270,0.2527162030147374
1,270,-0.05569502270639759
2,270,0.1358874014465688
3,270,-0.09453831582981584
4,270,-0.34125966975274014
5,270,0.3216630365124351
0,271,0.21294963077311976
1,271,-0.013528082580434753
2,271,0.1328185058363208
3,271,-0.011080253698659948
4,271,-0.2705155407733045
5,271,0.25653626485549175
0,272,0.2378789626044256
1,272,-0.12762622275483226
2,272,0.17489381832550233
3,272,-0.10031226518772685
4,272,-0.22792933715196884
5,272,0.3555117816208414
0,273,0.2894247816289665
1,273,-0.12789813433731106
2,273,0.22167621008600769
3,273,-0.011919395657215975
4,273,-0.14812646506740523
5,273,0.28544651644093183
0,274,0.5616548470379084
1,274,0.3739759414484082
2,274,0.573688197691617
3,274,0.2519721941255856
4,274,-0.1206672411303088
5,274,0.5952127984178368
0,275,0.527152808985394
1,275,0.38440835129647766
2,275,0.4615905072340955
3,275,0.24390159187261315
4,275,0.13510410330057188
5,275,0.6790826677462994
0,276,0.5142201914329293
1,276,0.1852430866881612
2,276,0.48177464672099185
3,276,0.1502211278148729
4,276,0.03630172814525945
5,276,0.4221831909520394
0,277,0.5432764878208862
1,277,0.22723215342473105
2,277,0.40401677866184377
3,277,0.2696502251592188
4,277,4.237519320506311E-4
5,277,0.6203448479027024
0,278,0.4796701205811275
1,278,0.09168940512630099
2,278,0.36162206344475806
3,278,0.18873048899921815
4,278,-0.07261946653912144
5,278,0.4836231857279967
0,279,0.4522870064247253
1,279,0.3115753625551977
2,279,0.4638176381016853
3,279,0.16670513459186195
4,279,0.03676189103372374
5,279,0.5390059724400664
0,280,0.565921972702093
1,280,0.3122236980169624
2,280,0.4788720634891056
3,280,0.2755233862130505
4,280,0.052098885843793005
5,280,0.6179150373590581
0,281,0.6568571853950143
1,281,0.29616865494217837
2,281,0.565960152718828
3,281,0.26324608482109957
4,281,-0.01057673478857113
5,281,0.7356098953588972
0,282,0.550700350772981
1,282,0.23351650421523548
2,282,0.5062681404527251
3,282,0.2691149596864051
4,282,0.051703312711756655
5,282,0.6286936618077026
0,283,0.4879213216723877
1,283,0.1675961221091342
2,283,0.4151373810101663
3,283,0.031379846629063846
4,283,-0.03799368359788825
5,283,0.5242206380662704
0,284,0.4634728406198198
1,284,0.0712473095540036
2,284,0.37828028915169143
3,284,0.05590702596614719
4,284,-0.21790490296213427
5,284,0.4894958995830033
0,285,0.35760796201811407
1,285,0.17623469807217618
2,285,0.4172204660708063
3,285,0.1685244534919256
4,285,-0.1529425614171489
5,285,0.5564206524769981
0,286,0.5541270197638646
1,286,0.17525115912363193
2,286,0.439469594010643
3,286,0.11707375619548915
4,286,0.14095567669031972
5,286,0.5596668652526592
0,287,0.4283225823535808
1,287,0.23832891724768812
2,287,0.38630867180476125
3,287,0.24667259195322594
4,287,-0.061786869910498754
5,287,0.46667399208199145
0,288,0.4216705163311369
1,288,0.17447365891600125
2,288,0.3417270024602783
3,288,0.19565657673761128
4,288,-0.2484369820944869
5,288,0.5322356440962096
0,289,0.34674122018459524
1,289,0.08426280744051196
2,289,0.35466395394145933
3,289,0.08168266133758229
4,289,-0.16475189778145097
5,289,0.455029887861226
0,290,0.35995776718582984
1,290,0.03428248748562526
2,290,0.2901093559611565
3,290,0.10423932896154328
4,290,-0.19573630210977266
5,290,0.44160934372314664
0,291,0.4556230783909117
1,291,0.20985129567004146
2,291,0.42133653852243735
3,291,0.20724158144747393
4,291,-0.1003232868768804
5,291,0.6623639781648757
0,292,0.5558590611229568
1,292,0.2684113453075515
2,292,0.4366449567683854
3,292,0.23570760167370544
4,292,-0.07724540598237817
5,292,0.5018702320058765
0,293,0.3832610648499546
1,293,0.16650187887605478
2,293,0.41160586290849405
3,293,0.22301631035776015
4,293,-0.19188836869823078
5,293,0.4941937504384465
0,294,0.4566719839683886
1,294,0.07338010872415834
2,294,0.41560750222028386
3,294,0.1741512164186109
4,294,-0.08702001459988512
5,294,0.4472343701352903
0,295,0.30616315175344355
1,295,0.14884067965277223
2,295,0.39830160105529006
3,295,0.06130888235512999
4,295,-0.25081261032752883
5,295,0.4712520706538315
0,296,0.46621584157846957
1,296,0.19569784593601153
2,296,0.38299783596045645
3,296,-0.0032551015197085365
4,296,-0.15604650039635648
5,296,0.4395559688934449
0,297,0.31508643037462397
1,297,-0.008181016485255488
2,297,0.1565241948461194
3,297,0.015756272919599357
4,297,-0.2699718167999111
5,297,0.37752539743949143
0,298,0.3031156135573162
1,298,0.03318099694690603
2,298,0.3263561220895338
3,298,0.025341392556072595
4,298,-0.12773812704396792
5,298,0.4422137153693161
0,299,0.4138991773056924
1,299,0.004286258272383214
2,299,0.3275292196013263
3,299,0.061047033117269875
4,299,-0.14393560701669128
5,299,0.4963195083691278
0,300,0.33367115225730026
1,300,0.18083449347406505
2,300,0.3672423476908453
3,300,0.20613095653564317
4,300,-0.26958644630989986
5,300,0.4357696520636418
0,301,0.39782584651357106
1,301,0.1525801040662002
2,301,0.4000871571126484
3,301,0.1668914072913835
4,301,-0.13225000338406634
5,301,0.5089047636787181
0,302,0.24819271929858883
1,302,0.0016119049237861283
2,302,0.34729409548636087
3,302,0.06326774613638053
4,302,-0.14849113279637982
5,302,0.3874026673895925
0,303,0.1087592006962097
1,303,-0.09088147551583703
2,303,0.12021252754586408
3,303,-0.10260874488665217
4,303,-0.32687871114478545
5,303,0.2591949109261707
0,304,0.11795072905654176
1,304,-0.1168440832874407
2,304,0.11026690083341642
3,304,-0.11059269261386917
4,304,-0.2789711131654661
5,304,0.25462781817336905
0,305,-0.22756200875574562
1,305,-0.3655996022303237
2,305,-0.17406152991217846
3,305,-0.3942033955971705
4,305,-0.698499317243048
5,305,0.03876462059009983
0,306,-0.03699873305796497
1,306,-0.3422850076292935
2,306,-0.1954728014396358
3,306,-0.34008496373185704
4,306,-0.5542875565218315
5,306,0.035606007038933185
0,307,-0.01615165445789979
1,307,-0.27652297400326087
2,307,-0.09734648512779165
3,307,-0.37143783842661193
4,307,-0.4496002554567403
5,307,0.07925894722254623
0,308,0.04878460811032154
1,308,-0.20848766575268005
2,308,-0.07070899120519947
3,308,-0.34403762356095036
4,308,-0.4294686424186054
5,308,0.09216290782535475
0,309,0.008047138188032932
1,309,-0.19866634903110794
2,309,0.004147473860886444
3,309,-0.22637716079580544
4,309,-0.4619525693621964
5,309,0.1376082126475147
0,310,0.16047596740735387
1,310,-0.08937802224867927
2,310,0.11186148263294093
3,310,-0.18749551554199384
4,310,-0.3463954219163886
5,310,0.19878128856080368
0,311,0.060161240733075064
1,311,-0.19941455082079598
2,311,0.033856813937784114
3,311,-0.09674698183048158
4,311,-0.46726041060528667
5,311,0.11532220091347778
0,312,0.081476170302683
1,312,-0.23290210342134404
2,312,-0.015984591500133788
3,312,-0.11888704296557084
4,312,-0.39201758043640095
5,312,0.07405676802431181
0,313,0.21192366642481772
1,313,-0.06963165185540242
2,313,0.14664105691779727
3,313,-0.17066622784564145
4,313,-0.319218360901591
5,313,0.22910172518022354
0,314,0.26885464103533097
1,314,0.06802268417027846
2,314,0.3199712016721513
3,314,0.04591057329486373
4,314,-0.18257917817531627
5,314,0.4273182888096169
0,315,0.2533755361746576
1,315,-0.002847533212422093
2,315,0.22345502358031571
3,315,-0.062344917465970526
4,315,-0.30181073092032484
5,315,0.35082432404763686
0,316,0.20601566146103303
1,316,-0.07075101317011345
2,316,0.16742244444571186
3,316,-0.0933743022491812
4,316,-0.3492557568064054
5,316,0.21977550192892734
0,317,0.2078831547510799
1,317,-0.07149403105793176
2,317,0.15900767764525925
3,317,-0.09666175206137467
4,317,-0.22940159783379904
5,317,0.3223101455611135
0,318,0.22885848459023833
1,318,-0.08096622486977385
2,318,0.10103676257535447
3,318,-0.11942461005016256
4,318,-0.21834051339579152
5,318,0.2280381236192908
0,319,0.2584948357440623
1,319,-0.10344434440061148
2,319,0.1463865732509832
3,319,-0.07331452706780628
4,319,-0.367119924618174
5,319,0.26685773698432047
0,320,0.19278030104167937
1,320,-0.08318906627897477
2,320,0.033323468751191854
3,320,-0.07959524554742625
4,320,-0.2640616279297052
5,320,0.21668896305241533
0,321,0.0673933795193436
1,321,-0.14502165352005428
2,321,0.06302912855845133
3,321,-0.095959733694436
4,321,-0.3408955110100474
5,321,0.22785100682369214
0,322,0.18367370965007745
1,322,-0.07300029080933221
2,322,0.16106102944927497
3,322,-0.14623907951520215
4,322,-0.3431650353079445
5,322,0.18698351631885263
0,323,0.22871945910026764
1,323,-0.2599905541487104
2,323,0.05330343660682768
3,323,-0.13441861924088205
4,323,-0.42140675512808345
5,323,0.1914323142606812
0,324,0.15356537542302715
1,324,-0.08182657149228192
2,324,0.008434537082706695
3,324,-0.10447309979113206
4,324,-0.30601163021209765
5,324,0.26395474061917534
0,325,0.18403948322693373
1,325,0.09112586508352183
2,325,0.1888550608442292
3,325,-0.12952591211102532
4,325,-0.42216450722203724
5,325,0.29605374476225266
0,326,0.19484047950526662
1,326,-0.005736281874601901
2,326,0.26785165776755576
3,326,0.07454258288928528
4,326,-0.38654498599088105
5,326,0.3675391035000673
0,327,0.2928763474151308
1,327,-0.025509075430120223
2,327,0.19732381513904376
3,327,-6.47387576438424E-4
4,327,-0.4074974583967385
5,327,0.36036544005168514
0,328,0.3254871118239107
1,328,0.10536652842537231
2,328,0.191743007999844
3,328,0.09668650046369354
4,328,-0.2304517292846624
5,328,0.38476683968911235
0,329,0.2616309364192978
1,329,-0.12266027599521012
2,329,0.15380827739411493
3,329,-0.07882184649455293
4,329,-0.21772547245995985
5,329,0.30423370091983093
0,330,0.2343218378575181
1,330,-0.01664891581947192
2,330,0.134840312727944
3,330,-0.07813243702082917
4,330,-0.28441659502966826
5,330,0.3162990341234571
0,331,0.2213624706638607
1,331,-0.09149003955593393
2,331,0.1486510553494303
3,331,-0.10342911933432766
4,331,-0.2701788856814656
5,331,0.30688200145915434
0,332,0.262402886924285
1,332,0.014555828385897862
2,332,0.16678425020897908
3,332,-0.07624606380995938
4,332,-0.10705558269851445
5,332,0.3671896891138141
0,333,0.3565465922923419
1,333,0.014713199253378856
2,333,0.3379437723175429
3,333,0.10621298338237756
4,333,-0.16743658319218363
5,333,0.45770366282024194
0,334,0.3103442721981664
1,334,0.022543790288716725
2,334,0.17880083656456128
3,334,-0.04466504055019116
4,334,-0.2294207958843626
5,334,0.3733421235850838
0,335,0.16273909904603268
1,335,-0.08313980398563112
2,335,0.04280772443509012
3,335,-0.10476899012471222
4,335,-0.31533552658291886
5,335,0.18741977183376657
0,336,0.07730325713383217
1,336,-0.023874977342540737
2,336,0.13265980732375507
3,336,-0.15115302393557453
4,336,-0.4380529467694454
5,336,0.2659198354408475
0,337,0.19493767624220154
1,337,-0.020642264890250173
2,337,0.14988928360030943
3,337,-0.04346754545943517
4,337,-0.36572940907671686
5,337,0.3483210442895792
0,338,0.19520792617216456
1,338,-0.12105521951551318
2,338,0.05492396797794673
3,338,-0.17791577267385286
4,338,-0.43662004011633976
5,338,0.2711350263956262
0,339,0.09629997929218541
1,339,-0.12483399561191086
2,339,0.08577132665739101
3,339,-0.15436800766743644
4,339,-0.37796527228348653
5,339,0.22879651396684259
0,340,0.09156655615070691
1,340,-0.1074602994069106
2,340,0.1280458340591183
3,340,-0.12954320645968825
4,340,-0.3054743479269212
5,340,0.2837568327198246
0,341,0.23609872583409003
1,341,-0.09721882941835425
2,341,0.18518672366668643
3,341,-0.08356525545276358
4,341,-0.2480784254318273
5,341,0.18790326731931617
0,342,0.23930296527453768
1,342,-0.04526246993752148
2,342,0.12373920634088925
3,342,-0.0627810672735068
4,342,-0.3279206921798953
5,342,0.3818415703588084
0,343,0.17797855866996115
1,343,0.04260512769631891
2,343,0.1941637244179682
3,343,0.024723938849057256
4,343,-0.21552194653640966
5,343,0.27081505211970003
0,344,0.09531779743118762
1,344,-0.0068656958220891795
2,344,0.2037097342466107
3,344,-0.05967725640527466
4,344,-0.3659683170202249
5,344,0.29406245903561457
0,345,0.13899951628038454
1,345,-0.14731794000781484
2,345,-0.018400697556506307
3,345,-0.2500732365274096
4,345,-0.46926400044422145
5,345,0.19359629549911664
0,346,0.01727555985385465
1,346,-0.2534519824822393
2,346,0.024154983620129758
3,346,-0.19079504833515037
4,346,-0.5433302151215981
5,346,0.156129054083593
0,347,0.039417230236634536
1,347,-0.23820835653318406
2,347,0.032589942802380284
3,347,-0.18504116486280986
4,347,-0.48839253316237974
5,347,0.20104516302999356
0,348,0.07196065145105521
1,348,-0.15079766391856939
2,348,-0.0067185920515716036
3,348,-0.14286431036861152
4,348,-0.24285908093182074
5,348,0.30321210407084387
0,349,0.20951754714155207
1,349,-0.021852732881594367
2,349,0.17401433985844478
3,349,-0.0632400610628725
